# effective area (deg^2), effective volume (Mpc/h)^3: 6.851419E+03 1.235667E+09
# zcen,zlow,zhigh,nbar,wfkp,shell_vol,total weighted gals
0.287500 0.285000 0.290000 1.707749E-05 8.541352E-01 1.731454E+07 2.956889E+02
0.292500 0.290000 0.295000 1.614764E-05 8.609732E-01 1.782386E+07 2.878133E+02
0.297500 0.295000 0.300000 1.594088E-05 8.625085E-01 1.833727E+07 2.923123E+02
0.302500 0.300000 0.305000 1.636551E-05 8.593611E-01 1.885465E+07 3.085660E+02
0.307500 0.305000 0.310000 1.598649E-05 8.621694E-01 1.937586E+07 3.097520E+02
0.312500 0.310000 0.315000 1.582072E-05 8.634034E-01 1.990078E+07 3.148446E+02
0.317500 0.315000 0.320000 1.587999E-05 8.629617E-01 2.042928E+07 3.244169E+02
0.322500 0.320000 0.325000 1.433957E-05 8.745879E-01 2.096125E+07 3.005752E+02
0.327500 0.325000 0.330000 1.447673E-05 8.735400E-01 2.149655E+07 3.111996E+02
0.332500 0.330000 0.335000 1.385279E-05 8.783272E-01 2.203507E+07 3.052471E+02
0.337500 0.335000 0.340000 1.453750E-05 8.730765E-01 2.257669E+07 3.282085E+02
0.342500 0.340000 0.345000 1.224905E-05 8.908762E-01 2.312129E+07 2.832137E+02
0.347500 0.345000 0.350000 1.353454E-05 8.807892E-01 2.366876E+07 3.203457E+02
0.352500 0.350000 0.355000 1.342414E-05 8.816465E-01 2.421898E+07 3.251190E+02
0.357500 0.355000 0.360000 1.354513E-05 8.807071E-01 2.477184E+07 3.355379E+02
0.362500 0.360000 0.365000 1.562328E-05 8.648778E-01 2.532724E+07 3.956944E+02
0.367500 0.365000 0.370000 1.488087E-05 8.704670E-01 2.588505E+07 3.851920E+02
0.372500 0.370000 0.375000 1.465002E-05 8.722196E-01 2.644518E+07 3.874226E+02
0.377500 0.375000 0.380000 1.704992E-05 8.543364E-01 2.700752E+07 4.604760E+02
0.382500 0.380000 0.385000 1.711995E-05 8.538255E-01 2.757196E+07 4.720306E+02
0.387500 0.385000 0.390000 1.913031E-05 8.394169E-01 2.813841E+07 5.382964E+02
0.392500 0.390000 0.395000 2.333951E-05 8.107702E-01 2.870675E+07 6.700015E+02
0.397500 0.395000 0.400000 2.649267E-05 7.905597E-01 2.927689E+07 7.756229E+02
0.402500 0.400000 0.405000 3.308515E-05 7.513986E-01 2.984873E+07 9.875499E+02
0.407500 0.405000 0.410000 3.656641E-05 7.322445E-01 3.042218E+07 1.112430E+03
0.412500 0.410000 0.415000 4.809073E-05 6.752617E-01 3.099714E+07 1.490675E+03
0.417500 0.415000 0.420000 5.707696E-05 6.366306E-01 3.157351E+07 1.802120E+03
0.422500 0.420000 0.425000 7.408673E-05 5.744263E-01 3.215121E+07 2.381978E+03
0.427500 0.425000 0.430000 9.347296E-05 5.168681E-01 3.273014E+07 3.059383E+03
0.432500 0.430000 0.435000 1.114323E-04 4.729646E-01 3.331021E+07 3.711834E+03
0.437500 0.435000 0.440000 1.447258E-04 4.086207E-01 3.389134E+07 4.904950E+03
0.442500 0.440000 0.445000 1.856933E-04 3.500257E-01 3.447344E+07 6.401488E+03
0.447500 0.445000 0.450000 2.257117E-04 3.070200E-01 3.505642E+07 7.912645E+03
0.452500 0.450000 0.455000 2.601092E-04 2.776935E-01 3.564020E+07 9.270345E+03
0.457500 0.455000 0.460000 2.756486E-04 2.662062E-01 3.622470E+07 9.985288E+03
0.462500 0.460000 0.465000 3.082676E-04 2.449374E-01 3.680984E+07 1.134728E+04
0.467500 0.465000 0.470000 3.374571E-04 2.285938E-01 3.739554E+07 1.261939E+04
0.472500 0.470000 0.475000 3.773376E-04 2.094953E-01 3.798172E+07 1.433193E+04
0.477500 0.475000 0.480000 3.861664E-04 2.056909E-01 3.856830E+07 1.489378E+04
0.482500 0.480000 0.485000 3.990800E-04 2.003687E-01 3.915521E+07 1.562606E+04
0.487500 0.485000 0.490000 3.960662E-04 2.015860E-01 3.974237E+07 1.574061E+04
0.492500 0.490000 0.495000 4.142131E-04 1.944719E-01 4.032972E+07 1.670510E+04
0.497500 0.495000 0.500000 4.283269E-04 1.892767E-01 4.091718E+07 1.752593E+04
0.502500 0.500000 0.505000 4.278214E-04 1.894580E-01 4.150468E+07 1.775659E+04
0.507500 0.505000 0.510000 4.246573E-04 1.906006E-01 4.209216E+07 1.787474E+04
0.512500 0.510000 0.515000 4.155364E-04 1.939727E-01 4.267954E+07 1.773490E+04
0.517500 0.515000 0.520000 4.096305E-04 1.962206E-01 4.326675E+07 1.772338E+04
0.522500 0.520000 0.525000 4.040266E-04 1.984022E-01 4.385375E+07 1.771808E+04
0.527500 0.525000 0.530000 3.966800E-04 2.013369E-01 4.444045E+07 1.762864E+04
0.532500 0.530000 0.535000 3.821572E-04 2.074012E-01 4.502681E+07 1.720732E+04
0.537500 0.535000 0.540000 3.757474E-04 2.101956E-01 4.561275E+07 1.713887E+04
0.542500 0.540000 0.545000 3.735289E-04 2.111803E-01 4.619822E+07 1.725637E+04
0.547500 0.545000 0.550000 3.527791E-04 2.208582E-01 4.678316E+07 1.650412E+04
0.552500 0.550000 0.555000 3.358657E-04 2.294285E-01 4.736751E+07 1.590912E+04
0.557500 0.555000 0.560000 3.300236E-04 2.325454E-01 4.795121E+07 1.582503E+04
0.562500 0.560000 0.565000 3.298120E-04 2.326598E-01 4.853422E+07 1.600717E+04
0.567500 0.565000 0.570000 3.104152E-04 2.436557E-01 4.911647E+07 1.524650E+04
0.572500 0.570000 0.575000 2.796904E-04 2.633725E-01 4.969792E+07 1.390003E+04
0.577500 0.575000 0.580000 2.657714E-04 2.733948E-01 5.027851E+07 1.336259E+04
0.582500 0.580000 0.585000 2.613044E-04 2.767749E-01 5.085819E+07 1.328947E+04
0.587500 0.585000 0.590000 2.421291E-04 2.922874E-01 5.143691E+07 1.245437E+04
0.592500 0.590000 0.595000 2.402605E-04 2.938925E-01 5.201462E+07 1.249706E+04
0.597500 0.595000 0.600000 2.225911E-04 3.099900E-01 5.259128E+07 1.170635E+04
0.602500 0.600000 0.605000 2.118864E-04 3.206296E-01 5.316684E+07 1.126533E+04
0.607500 0.605000 0.610000 1.991250E-04 3.343084E-01 5.374126E+07 1.070123E+04
0.612500 0.610000 0.615000 1.897641E-04 3.451083E-01 5.431448E+07 1.030694E+04
0.617500 0.615000 0.620000 1.793072E-04 3.580287E-01 5.488647E+07 9.841540E+03
0.622500 0.620000 0.625000 1.638234E-04 3.790414E-01 5.545718E+07 9.085187E+03
0.627500 0.625000 0.630000 1.491801E-04 4.013162E-01 5.602658E+07 8.358051E+03
0.632500 0.630000 0.635000 1.448857E-04 4.083538E-01 5.659462E+07 8.199751E+03
0.637500 0.635000 0.640000 1.321018E-04 4.308454E-01 5.716126E+07 7.551105E+03
0.642500 0.640000 0.645000 1.235956E-04 4.472359E-01 5.772647E+07 7.134740E+03
0.647500 0.645000 0.650000 1.145926E-04 4.659992E-01 5.829020E+07 6.679627E+03
0.652500 0.650000 0.655000 1.040155E-04 4.901588E-01 5.885242E+07 6.121566E+03
0.657500 0.655000 0.660000 9.635013E-05 5.092943E-01 5.941310E+07 5.724460E+03
0.662500 0.660000 0.665000 9.223072E-05 5.202082E-01 5.997220E+07 5.531279E+03
0.667500 0.665000 0.670000 8.069991E-05 5.534037E-01 6.052968E+07 4.884740E+03
0.672500 0.670000 0.675000 7.288421E-05 5.784218E-01 6.108552E+07 4.452170E+03
0.677500 0.675000 0.680000 6.943745E-05 5.901883E-01 6.163968E+07 4.280102E+03
0.682500 0.680000 0.685000 6.136470E-05 6.197142E-01 6.219212E+07 3.816401E+03
0.687500 0.685000 0.690000 5.841620E-05 6.312486E-01 6.274283E+07 3.665198E+03
0.692500 0.690000 0.695000 5.220771E-05 6.569970E-01 6.329177E+07 3.304318E+03
0.697500 0.695000 0.700000 4.684960E-05 6.809688E-01 6.383890E+07 2.990827E+03
0.702500 0.700000 0.705000 4.220667E-05 7.032019E-01 6.438421E+07 2.717443E+03
0.707500 0.705000 0.710000 3.983148E-05 7.151465E-01 6.492766E+07 2.586165E+03
0.712500 0.710000 0.715000 3.427248E-05 7.447542E-01 6.546923E+07 2.243793E+03
0.717500 0.715000 0.720000 3.135635E-05 7.612879E-01 6.600889E+07 2.069798E+03
0.722500 0.720000 0.725000 2.811279E-05 7.805622E-01 6.654662E+07 1.870811E+03
0.727500 0.725000 0.730000 2.455440E-05 8.028620E-01 6.708239E+07 1.647168E+03
0.732500 0.730000 0.735000 2.232097E-05 8.175213E-01 6.761618E+07 1.509259E+03
0.737500 0.735000 0.740000 1.968990E-05 8.354924E-01 6.814797E+07 1.341827E+03
0.742500 0.740000 0.745000 1.733033E-05 8.522945E-01 6.867774E+07 1.190208E+03
0.747500 0.745000 0.750000 1.571021E-05 8.642280E-01 6.920545E+07 1.087232E+03
0.752500 0.750000 0.755000 1.388390E-05 8.780872E-01 6.973110E+07 9.681397E+02
0.757500 0.755000 0.760000 1.164533E-05 8.956936E-01 7.025466E+07 8.181385E+02
0.762500 0.760000 0.765000 1.066836E-05 9.036006E-01 7.077611E+07 7.550649E+02
0.767500 0.765000 0.770000 9.598648E-06 9.124200E-01 7.129543E+07 6.843398E+02
0.772500 0.770000 0.775000 7.716672E-06 9.283614E-01 7.181261E+07 5.541544E+02
0.777500 0.775000 0.780000 6.604439E-06 9.380472E-01 7.232763E+07 4.776834E+02
0.782500 0.780000 0.785000 5.199003E-06 9.505794E-01 7.284047E+07 3.786978E+02
0.787500 0.785000 0.790000 5.118608E-06 9.513064E-01 7.335111E+07 3.754556E+02
0.792500 0.790000 0.795000 3.918550E-06 9.622921E-01 7.385954E+07 2.894223E+02
0.797500 0.795000 0.800000 3.701412E-06 9.643070E-01 7.436575E+07 2.752583E+02
0.802500 0.800000 0.805000 2.874385E-06 9.720593E-01 7.486971E+07 2.152044E+02
0.807500 0.805000 0.810000 2.292528E-06 9.775885E-01 7.537142E+07 1.727911E+02
0.812500 0.810000 0.815000 2.312945E-06 9.773934E-01 7.587086E+07 1.754851E+02
0.817500 0.815000 0.820000 2.149215E-06 9.789600E-01 7.636801E+07 1.641313E+02
0.822500 0.820000 0.825000 1.763142E-06 9.826741E-01 7.686288E+07 1.355202E+02
0.827500 0.825000 0.830000 1.475740E-06 9.854572E-01 7.735543E+07 1.141565E+02
0.832500 0.830000 0.835000 1.221476E-06 9.879326E-01 7.784567E+07 9.508664E+01
0.837500 0.835000 0.840000 1.051890E-06 9.895906E-01 7.833358E+07 8.239830E+01
0.842500 0.840000 0.845000 1.020293E-06 9.899001E-01 7.881915E+07 8.041864E+01
0.847500 0.845000 0.850000 9.043930E-07 9.910371E-01 7.930237E+07 7.172051E+01
0.852500 0.850000 0.855000 7.433249E-07 9.926216E-01 7.978323E+07 5.930486E+01
0.857500 0.855000 0.860000 6.888425E-07 9.931587E-01 8.026172E+07 5.528769E+01
0.862500 0.860000 0.865000 3.811984E-07 9.962025E-01 8.073784E+07 3.077714E+01
0.867500 0.865000 0.870000 5.247236E-07 9.947802E-01 8.121158E+07 4.261363E+01
0.872500 0.870000 0.875000 3.892822E-07 9.961223E-01 8.168292E+07 3.179771E+01
0.877500 0.875000 0.880000 4.212195E-07 9.958055E-01 8.215186E+07 3.460397E+01
0.882500 0.880000 0.885000 2.877363E-07 9.971309E-01 8.261840E+07 2.377231E+01
0.887500 0.885000 0.890000 3.047476E-07 9.969618E-01 8.308253E+07 2.531920E+01
0.892500 0.890000 0.895000 3.253703E-07 9.967568E-01 8.354423E+07 2.718281E+01
0.897500 0.895000 0.900000 1.767878E-07 9.982352E-01 8.400352E+07 1.485080E+01
0.902500 0.900000 0.905000 1.684794E-07 9.983180E-01 8.446037E+07 1.422983E+01
0.907500 0.905000 0.910000 2.576914E-07 9.974297E-01 8.491479E+07 2.188181E+01
0.912500 0.910000 0.915000 1.701531E-07 9.983014E-01 8.536678E+07 1.452542E+01
0.917500 0.915000 0.920000 2.085522E-07 9.979188E-01 8.581632E+07 1.789718E+01
0.922500 0.920000 0.925000 1.753621E-07 9.982494E-01 8.626342E+07 1.512733E+01
0.927500 0.925000 0.930000 1.033353E-07 9.989677E-01 8.670806E+07 8.960007E+00
0.932500 0.930000 0.935000 8.240282E-08 9.991767E-01 8.715026E+07 7.181427E+00
0.937500 0.935000 0.940000 2.624648E-07 9.973822E-01 8.759000E+07 2.298929E+01
0.942500 0.940000 0.945000 1.253757E-07 9.987478E-01 8.802728E+07 1.103648E+01
0.947500 0.945000 0.950000 3.300436E-08 9.996701E-01 8.846210E+07 2.919635E+00
0.952500 0.950000 0.955000 1.085061E-07 9.989161E-01 8.889447E+07 9.645588E+00
0.957500 0.955000 0.960000 6.586766E-08 9.993418E-01 8.932437E+07 5.883587E+00
0.962500 0.960000 0.965000 4.607028E-08 9.995395E-01 8.975181E+07 4.134891E+00
0.967500 0.965000 0.970000 5.448824E-08 9.994554E-01 9.017678E+07 4.913574E+00
0.972500 0.970000 0.975000 1.060528E-07 9.989406E-01 9.059930E+07 9.608306E+00
0.977500 0.975000 0.980000 4.434123E-08 9.995568E-01 9.101934E+07 4.035910E+00
0.982500 0.980000 0.985000 1.045568E-08 9.998955E-01 9.143693E+07 9.560357E-01
0.987500 0.985000 0.990000 2.130248E-08 9.997870E-01 9.185205E+07 1.956676E+00
0.992500 0.990000 0.995000 1.184028E-07 9.988174E-01 9.226470E+07 1.092440E+01
0.997500 0.995000 1.000000 4.162155E-07 9.958551E-01 9.267490E+07 3.857273E+01
1.002500 1.000000 1.005000 7.800842E-08 9.992205E-01 9.308263E+07 7.261229E+00
